sample_N,scenario,structure,estimator,outer_opt,var,covar,shape,n_datasets,is_true,n_detected,detection_rate,n_TP,n_FN,n_FP
80,6,linCmt,focei,lbfgsb3c,cl,CrCL,power,99,TRUE,86,0.8686868686868687,86,13,0
80,6,linCmt,focei,lbfgsb3c,vc,SEX,cat,99,TRUE,95,0.9595959595959596,95,4,0
80,6,linCmt,focei,lbfgsb3c,cl,BW,power,2,FALSE,2,1,0,0,2
80,6,linCmt,focei,lbfgsb3c,cl,CrCL,lin,13,FALSE,13,1,0,0,13
80,6,linCmt,focei,lbfgsb3c,cl,SEX,cat,1,FALSE,1,1,0,0,1
80,6,linCmt,focei,lbfgsb3c,vc,CrCL,power,3,FALSE,3,1,0,0,3
80,6,linCmt,focei,lbfgsb3c,vc,RACE,cat,3,FALSE,3,1,0,0,3
80,7,linCmt,focei,lbfgsb3c,cl,CrCL,power,100,TRUE,85,0.85,85,15,0
80,7,linCmt,focei,lbfgsb3c,vc,BW,power,100,TRUE,90,0.9,90,10,0
80,7,linCmt,focei,lbfgsb3c,cl,CrCL,lin,15,FALSE,15,1,0,0,15
80,7,linCmt,focei,lbfgsb3c,vc,BMI,power,7,FALSE,7,1,0,0,7
80,7,linCmt,focei,lbfgsb3c,vc,BW,lin,1,FALSE,1,1,0,0,1
80,7,linCmt,focei,lbfgsb3c,vc,CrCL,power,1,FALSE,1,1,0,0,1
80,7,linCmt,focei,lbfgsb3c,vc,RACE,cat,3,FALSE,3,1,0,0,3
80,8,linCmt,focei,lbfgsb3c,cl,CrCL,power,100,TRUE,80,0.8,80,20,0
80,8,linCmt,focei,lbfgsb3c,vc,BW,power,100,TRUE,85,0.85,85,15,0
80,8,linCmt,focei,lbfgsb3c,vc,SEX,cat,100,TRUE,97,0.97,97,3,0
80,8,linCmt,focei,lbfgsb3c,cl,BMI,power,1,FALSE,1,1,0,0,1
80,8,linCmt,focei,lbfgsb3c,cl,BW,power,2,FALSE,2,1,0,0,2
80,8,linCmt,focei,lbfgsb3c,cl,CrCL,lin,17,FALSE,17,1,0,0,17
80,8,linCmt,focei,lbfgsb3c,cl,RACE,cat,1,FALSE,1,1,0,0,1
80,8,linCmt,focei,lbfgsb3c,cl,SEX,cat,2,FALSE,2,1,0,0,2
80,8,linCmt,focei,lbfgsb3c,vc,BMI,power,11,FALSE,11,1,0,0,11
80,8,linCmt,focei,lbfgsb3c,vc,BW,lin,3,FALSE,3,1,0,0,3
80,8,linCmt,focei,lbfgsb3c,vc,CrCL,power,1,FALSE,1,1,0,0,1
80,8,linCmt,focei,lbfgsb3c,vc,RACE,cat,2,FALSE,2,1,0,0,2
80,9,linCmt,focei,lbfgsb3c,cl,BW,power,100,TRUE,79,0.79,79,21,0
80,9,linCmt,focei,lbfgsb3c,cl,BMI,power,10,FALSE,10,1,0,0,10
80,9,linCmt,focei,lbfgsb3c,cl,BW,lin,9,FALSE,9,1,0,0,9
80,9,linCmt,focei,lbfgsb3c,cl,CrCL,power,3,FALSE,3,1,0,0,3
80,9,linCmt,focei,lbfgsb3c,cl,RACE,cat,5,FALSE,5,1,0,0,5
80,9,linCmt,focei,lbfgsb3c,cl,SEX,cat,3,FALSE,3,1,0,0,3
80,9,linCmt,focei,lbfgsb3c,vc,BMI,power,3,FALSE,3,1,0,0,3
80,9,linCmt,focei,lbfgsb3c,vc,BW,power,3,FALSE,3,1,0,0,3
80,9,linCmt,focei,lbfgsb3c,vc,CrCL,power,2,FALSE,2,1,0,0,2
80,9,linCmt,focei,lbfgsb3c,vc,RACE,cat,1,FALSE,1,1,0,0,1
80,9,linCmt,focei,lbfgsb3c,vc,SEX,cat,1,FALSE,1,1,0,0,1
80,10,linCmt,focei,lbfgsb3c,cl,BW,power,100,TRUE,81,0.81,81,19,0
80,10,linCmt,focei,lbfgsb3c,vc,SEX,cat,100,TRUE,95,0.95,95,5,0
80,10,linCmt,focei,lbfgsb3c,cl,BMI,lin,1,FALSE,1,1,0,0,1
80,10,linCmt,focei,lbfgsb3c,cl,BMI,power,11,FALSE,11,1,0,0,11
80,10,linCmt,focei,lbfgsb3c,cl,BW,lin,6,FALSE,6,1,0,0,6
80,10,linCmt,focei,lbfgsb3c,cl,RACE,cat,3,FALSE,3,1,0,0,3
80,10,linCmt,focei,lbfgsb3c,cl,SEX,cat,2,FALSE,2,1,0,0,2
80,10,linCmt,focei,lbfgsb3c,vc,BMI,power,1,FALSE,1,1,0,0,1
80,10,linCmt,focei,lbfgsb3c,vc,CrCL,power,3,FALSE,3,1,0,0,3
80,10,linCmt,focei,lbfgsb3c,vc,RACE,cat,2,FALSE,2,1,0,0,2
80,11,linCmt,focei,lbfgsb3c,cl,BW,power,100,TRUE,81,0.81,81,19,0
80,11,linCmt,focei,lbfgsb3c,vc,BW,power,100,TRUE,84,0.84,84,16,0
80,11,linCmt,focei,lbfgsb3c,cl,BMI,lin,2,FALSE,2,1,0,0,2
80,11,linCmt,focei,lbfgsb3c,cl,BMI,power,11,FALSE,11,1,0,0,11
80,11,linCmt,focei,lbfgsb3c,cl,BW,lin,5,FALSE,5,1,0,0,5
80,11,linCmt,focei,lbfgsb3c,cl,CrCL,power,2,FALSE,2,1,0,0,2
80,11,linCmt,focei,lbfgsb3c,cl,RACE,cat,1,FALSE,1,1,0,0,1
80,11,linCmt,focei,lbfgsb3c,cl,SEX,cat,2,FALSE,2,1,0,0,2
80,11,linCmt,focei,lbfgsb3c,vc,BMI,power,14,FALSE,14,1,0,0,14
80,11,linCmt,focei,lbfgsb3c,vc,BW,lin,1,FALSE,1,1,0,0,1
80,11,linCmt,focei,lbfgsb3c,vc,CrCL,power,1,FALSE,1,1,0,0,1
80,11,linCmt,focei,lbfgsb3c,vc,RACE,cat,3,FALSE,3,1,0,0,3
80,11,linCmt,focei,lbfgsb3c,vc,SEX,cat,5,FALSE,5,1,0,0,5
80,12,linCmt,focei,lbfgsb3c,cl,BW,power,100,TRUE,75,0.75,75,25,0
80,12,linCmt,focei,lbfgsb3c,vc,BW,power,100,TRUE,77,0.77,77,23,0
80,12,linCmt,focei,lbfgsb3c,vc,SEX,cat,100,TRUE,96,0.96,96,4,0
80,12,linCmt,focei,lbfgsb3c,cl,BMI,power,16,FALSE,16,1,0,0,16
80,12,linCmt,focei,lbfgsb3c,cl,BW,lin,7,FALSE,7,1,0,0,7
80,12,linCmt,focei,lbfgsb3c,cl,RACE,cat,3,FALSE,3,1,0,0,3
80,12,linCmt,focei,lbfgsb3c,vc,BMI,lin,1,FALSE,1,1,0,0,1
80,12,linCmt,focei,lbfgsb3c,vc,BMI,power,18,FALSE,18,1,0,0,18
80,12,linCmt,focei,lbfgsb3c,vc,BW,lin,3,FALSE,3,1,0,0,3
80,12,linCmt,focei,lbfgsb3c,vc,CrCL,power,3,FALSE,3,1,0,0,3
80,12,linCmt,focei,lbfgsb3c,vc,RACE,cat,2,FALSE,2,1,0,0,2
80,13,linCmt,focei,lbfgsb3c,cl,BW,power,100,TRUE,76,0.76,76,24,0
80,13,linCmt,focei,lbfgsb3c,cl,CrCL,power,100,TRUE,80,0.8,80,20,0
80,13,linCmt,focei,lbfgsb3c,cl,BMI,lin,2,FALSE,2,1,0,0,2
80,13,linCmt,focei,lbfgsb3c,cl,BMI,power,7,FALSE,7,1,0,0,7
80,13,linCmt,focei,lbfgsb3c,cl,BW,lin,8,FALSE,8,1,0,0,8
80,13,linCmt,focei,lbfgsb3c,cl,CrCL,lin,18,FALSE,18,1,0,0,18
80,13,linCmt,focei,lbfgsb3c,cl,SEX,cat,2,FALSE,2,1,0,0,2
80,13,linCmt,focei,lbfgsb3c,vc,BMI,power,2,FALSE,2,1,0,0,2
80,13,linCmt,focei,lbfgsb3c,vc,BW,power,1,FALSE,1,1,0,0,1
80,13,linCmt,focei,lbfgsb3c,vc,CrCL,power,4,FALSE,4,1,0,0,4
80,13,linCmt,focei,lbfgsb3c,vc,RACE,cat,1,FALSE,1,1,0,0,1
80,14,linCmt,focei,lbfgsb3c,cl,BW,power,100,TRUE,78,0.78,78,22,0
80,14,linCmt,focei,lbfgsb3c,cl,CrCL,power,100,TRUE,83,0.83,83,17,0
80,14,linCmt,focei,lbfgsb3c,vc,SEX,cat,100,TRUE,90,0.9,90,10,0
80,14,linCmt,focei,lbfgsb3c,cl,BMI,power,12,FALSE,12,1,0,0,12
80,14,linCmt,focei,lbfgsb3c,cl,BW,lin,7,FALSE,7,1,0,0,7
80,14,linCmt,focei,lbfgsb3c,cl,CrCL,lin,14,FALSE,14,1,0,0,14
80,14,linCmt,focei,lbfgsb3c,cl,SEX,cat,3,FALSE,3,1,0,0,3
80,14,linCmt,focei,lbfgsb3c,vc,BMI,power,1,FALSE,1,1,0,0,1
80,14,linCmt,focei,lbfgsb3c,vc,BW,power,2,FALSE,2,1,0,0,2
80,14,linCmt,focei,lbfgsb3c,vc,RACE,cat,1,FALSE,1,1,0,0,1
80,15,linCmt,focei,lbfgsb3c,cl,BW,power,100,TRUE,77,0.77,77,23,0
80,15,linCmt,focei,lbfgsb3c,cl,CrCL,power,100,TRUE,74,0.74,74,26,0
80,15,linCmt,focei,lbfgsb3c,vc,BW,power,100,TRUE,82,0.82,82,18,0
80,15,linCmt,focei,lbfgsb3c,cl,BMI,lin,1,FALSE,1,1,0,0,1
80,15,linCmt,focei,lbfgsb3c,cl,BMI,power,14,FALSE,14,1,0,0,14
80,15,linCmt,focei,lbfgsb3c,cl,BW,lin,4,FALSE,4,1,0,0,4
80,15,linCmt,focei,lbfgsb3c,cl,CrCL,lin,19,FALSE,19,1,0,0,19
80,15,linCmt,focei,lbfgsb3c,cl,RACE,cat,2,FALSE,2,1,0,0,2
80,15,linCmt,focei,lbfgsb3c,cl,SEX,cat,1,FALSE,1,1,0,0,1
80,15,linCmt,focei,lbfgsb3c,vc,BMI,power,17,FALSE,17,1,0,0,17
80,15,linCmt,focei,lbfgsb3c,vc,BW,lin,3,FALSE,3,1,0,0,3
80,15,linCmt,focei,lbfgsb3c,vc,CrCL,power,1,FALSE,1,1,0,0,1
80,15,linCmt,focei,lbfgsb3c,vc,RACE,cat,3,FALSE,3,1,0,0,3
80,15,linCmt,focei,lbfgsb3c,vc,SEX,cat,4,FALSE,4,1,0,0,4
80,16,linCmt,focei,lbfgsb3c,cl,BW,power,100,TRUE,69,0.69,69,31,0
80,16,linCmt,focei,lbfgsb3c,cl,CrCL,power,100,TRUE,79,0.79,79,21,0
80,16,linCmt,focei,lbfgsb3c,vc,BW,power,100,TRUE,89,0.89,89,11,0
80,16,linCmt,focei,lbfgsb3c,vc,SEX,cat,100,TRUE,93,0.93,93,7,0
80,16,linCmt,focei,lbfgsb3c,cl,BMI,lin,1,FALSE,1,1,0,0,1
80,16,linCmt,focei,lbfgsb3c,cl,BMI,power,17,FALSE,17,1,0,0,17
80,16,linCmt,focei,lbfgsb3c,cl,BW,lin,6,FALSE,6,1,0,0,6
80,16,linCmt,focei,lbfgsb3c,cl,CrCL,lin,18,FALSE,18,1,0,0,18
80,16,linCmt,focei,lbfgsb3c,cl,RACE,cat,1,FALSE,1,1,0,0,1
80,16,linCmt,focei,lbfgsb3c,cl,SEX,cat,3,FALSE,3,1,0,0,3
80,16,linCmt,focei,lbfgsb3c,vc,BMI,power,9,FALSE,9,1,0,0,9
80,16,linCmt,focei,lbfgsb3c,vc,BW,lin,4,FALSE,4,1,0,0,4
80,16,linCmt,focei,lbfgsb3c,vc,CrCL,power,1,FALSE,1,1,0,0,1
80,16,linCmt,focei,lbfgsb3c,vc,RACE,cat,2,FALSE,2,1,0,0,2
